year,month,week,country,product,store,num_sold
2017,1,1,Sweden,Kaggle Hat,KaggleMart,3976
2017,1,1,Sweden,Kaggle Hat,KaggleRama,7051
2017,1,1,Sweden,Kaggle Mug,KaggleMart,2550
2017,1,1,Sweden,Kaggle Mug,KaggleRama,4282
2017,1,1,Sweden,Kaggle Sticker,KaggleMart,1176
2017,1,1,Sweden,Kaggle Sticker,KaggleRama,1949
2017,1,2,Finland,Kaggle Hat,KaggleMart,2863
2017,1,2,Finland,Kaggle Hat,KaggleRama,4962
2017,1,2,Finland,Kaggle Mug,KaggleMart,1777
2017,1,2,Finland,Kaggle Mug,KaggleRama,3059
2017,1,2,Finland,Kaggle Sticker,KaggleMart,760
2017,1,2,Finland,Kaggle Sticker,KaggleRama,1401
2017,1,2,Norway,Kaggle Hat,KaggleMart,4164
2017,1,2,Norway,Kaggle Hat,KaggleRama,7090
2017,1,2,Norway,Kaggle Mug,KaggleMart,2574
2017,1,2,Norway,Kaggle Mug,KaggleRama,4360
2017,1,2,Norway,Kaggle Sticker,KaggleMart,1160
2017,1,2,Norway,Kaggle Sticker,KaggleRama,2120
2017,1,2,Sweden,Kaggle Hat,KaggleMart,3418
2017,1,2,Sweden,Kaggle Hat,KaggleRama,5766
2017,1,2,Sweden,Kaggle Mug,KaggleMart,2055
2017,1,2,Sweden,Kaggle Mug,KaggleRama,3598
2017,1,2,Sweden,Kaggle Sticker,KaggleMart,890
2017,1,2,Sweden,Kaggle Sticker,KaggleRama,1607
2017,1,3,Finland,Kaggle Hat,KaggleMart,2554
2017,1,3,Finland,Kaggle Hat,KaggleRama,4530
2017,1,3,Finland,Kaggle Mug,KaggleMart,1594
2017,1,3,Finland,Kaggle Mug,KaggleRama,2816
2017,1,3,Finland,Kaggle Sticker,KaggleMart,699
2017,1,3,Finland,Kaggle Sticker,KaggleRama,1204
2017,1,3,Norway,Kaggle Hat,KaggleMart,4254
2017,1,3,Norway,Kaggle Hat,KaggleRama,7448
2017,1,3,Norway,Kaggle Mug,KaggleMart,2480
2017,1,3,Norway,Kaggle Mug,KaggleRama,4538
2017,1,3,Norway,Kaggle Sticker,KaggleMart,1124
2017,1,3,Norway,Kaggle Sticker,KaggleRama,1977
2017,1,3,Sweden,Kaggle Hat,KaggleMart,2932
2017,1,3,Sweden,Kaggle Hat,KaggleRama,5271
2017,1,3,Sweden,Kaggle Mug,KaggleMart,1885
2017,1,3,Sweden,Kaggle Mug,KaggleRama,3223
2017,1,3,Sweden,Kaggle Sticker,KaggleMart,812
2017,1,3,Sweden,Kaggle Sticker,KaggleRama,1413
2017,1,4,Finland,Kaggle Hat,KaggleMart,2677
2017,1,4,Finland,Kaggle Hat,KaggleRama,4683
2017,1,4,Finland,Kaggle Mug,KaggleMart,1494
2017,1,4,Finland,Kaggle Mug,KaggleRama,2746
2017,1,4,Finland,Kaggle Sticker,KaggleMart,662
2017,1,4,Finland,Kaggle Sticker,KaggleRama,1206
2017,1,4,Norway,Kaggle Hat,KaggleMart,4335
2017,1,4,Norway,Kaggle Hat,KaggleRama,7462
2017,1,4,Norway,Kaggle Mug,KaggleMart,2439
2017,1,4,Norway,Kaggle Mug,KaggleRama,4282
2017,1,4,Norway,Kaggle Sticker,KaggleMart,1156
2017,1,4,Norway,Kaggle Sticker,KaggleRama,1952
2017,1,4,Sweden,Kaggle Hat,KaggleMart,3009
2017,1,4,Sweden,Kaggle Hat,KaggleRama,5360
2017,1,4,Sweden,Kaggle Mug,KaggleMart,1799
2017,1,4,Sweden,Kaggle Mug,KaggleRama,3165
2017,1,4,Sweden,Kaggle Sticker,KaggleMart,812
2017,1,4,Sweden,Kaggle Sticker,KaggleRama,1389
2017,1,5,Finland,Kaggle Hat,KaggleMart,1169
2017,1,5,Finland,Kaggle Hat,KaggleRama,1914
2017,1,5,Finland,Kaggle Mug,KaggleMart,660
2017,1,5,Finland,Kaggle Mug,KaggleRama,1166
2017,1,5,Finland,Kaggle Sticker,KaggleMart,290
2017,1,5,Finland,Kaggle Sticker,KaggleRama,504
2017,1,5,Norway,Kaggle Hat,KaggleMart,1936
2017,1,5,Norway,Kaggle Hat,KaggleRama,3092
2017,1,5,Norway,Kaggle Mug,KaggleMart,1138
2017,1,5,Norway,Kaggle Mug,KaggleRama,1862
2017,1,5,Norway,Kaggle Sticker,KaggleMart,496
2017,1,5,Norway,Kaggle Sticker,KaggleRama,798
2017,1,5,Sweden,Kaggle Hat,KaggleMart,1357
2017,1,5,Sweden,Kaggle Hat,KaggleRama,2254
2017,1,5,Sweden,Kaggle Mug,KaggleMart,758
2017,1,5,Sweden,Kaggle Mug,KaggleRama,1308
2017,1,5,Sweden,Kaggle Sticker,KaggleMart,334
2017,1,5,Sweden,Kaggle Sticker,KaggleRama,613
2017,2,1,Finland,Kaggle Hat,KaggleMart,2706
2017,2,1,Finland,Kaggle Hat,KaggleRama,4727
2017,2,1,Finland,Kaggle Mug,KaggleMart,1571
2017,2,1,Finland,Kaggle Mug,KaggleRama,2709
2017,2,1,Finland,Kaggle Sticker,KaggleMart,708
2017,2,1,Finland,Kaggle Sticker,KaggleRama,1232
2017,2,1,Norway,Kaggle Hat,KaggleMart,4262
2017,2,1,Norway,Kaggle Hat,KaggleRama,7860
2017,2,1,Norway,Kaggle Mug,KaggleMart,2552
2017,2,1,Norway,Kaggle Mug,KaggleRama,4418
2017,2,1,Norway,Kaggle Sticker,KaggleMart,1125
2017,2,1,Norway,Kaggle Sticker,KaggleRama,1958
2017,2,1,Sweden,Kaggle Hat,KaggleMart,3279
2017,2,1,Sweden,Kaggle Hat,KaggleRama,5709
2017,2,1,Sweden,Kaggle Mug,KaggleMart,1779
2017,2,1,Sweden,Kaggle Mug,KaggleRama,3068
2017,2,1,Sweden,Kaggle Sticker,KaggleMart,771
2017,2,1,Sweden,Kaggle Sticker,KaggleRama,1403
2017,2,2,Finland,Kaggle Hat,KaggleMart,2794
2017,2,2,Finland,Kaggle Hat,KaggleRama,4834
2017,2,2,Finland,Kaggle Mug,KaggleMart,1513
2017,2,2,Finland,Kaggle Mug,KaggleRama,2701
2017,2,2,Finland,Kaggle Sticker,KaggleMart,719
2017,2,2,Finland,Kaggle Sticker,KaggleRama,1233
2017,2,2,Norway,Kaggle Hat,KaggleMart,4512
2017,2,2,Norway,Kaggle Hat,KaggleRama,7763
2017,2,2,Norway,Kaggle Mug,KaggleMart,2488
2017,2,2,Norway,Kaggle Mug,KaggleRama,4323
2017,2,2,Norway,Kaggle Sticker,KaggleMart,1122
2017,2,2,Norway,Kaggle Sticker,KaggleRama,1898
2017,2,2,Sweden,Kaggle Hat,KaggleMart,3220
2017,2,2,Sweden,Kaggle Hat,KaggleRama,5769
2017,2,2,Sweden,Kaggle Mug,KaggleMart,1760
2017,2,2,Sweden,Kaggle Mug,KaggleRama,3055
2017,2,2,Sweden,Kaggle Sticker,KaggleMart,793
2017,2,2,Sweden,Kaggle Sticker,KaggleRama,1363
2017,2,3,Finland,Kaggle Hat,KaggleMart,2824
2017,2,3,Finland,Kaggle Hat,KaggleRama,4978
2017,2,3,Finland,Kaggle Mug,KaggleMart,1542
2017,2,3,Finland,Kaggle Mug,KaggleRama,2612
2017,2,3,Finland,Kaggle Sticker,KaggleMart,703
2017,2,3,Finland,Kaggle Sticker,KaggleRama,1270
2017,2,3,Norway,Kaggle Hat,KaggleMart,4673
2017,2,3,Norway,Kaggle Hat,KaggleRama,8078
2017,2,3,Norway,Kaggle Mug,KaggleMart,2478
2017,2,3,Norway,Kaggle Mug,KaggleRama,4411
2017,2,3,Norway,Kaggle Sticker,KaggleMart,1122
2017,2,3,Norway,Kaggle Sticker,KaggleRama,1990
2017,2,3,Sweden,Kaggle Hat,KaggleMart,3248
2017,2,3,Sweden,Kaggle Hat,KaggleRama,5772
2017,2,3,Sweden,Kaggle Mug,KaggleMart,1773
2017,2,3,Sweden,Kaggle Mug,KaggleRama,3135
2017,2,3,Sweden,Kaggle Sticker,KaggleMart,797
2017,2,3,Sweden,Kaggle Sticker,KaggleRama,1432
2017,2,4,Finland,Kaggle Hat,KaggleMart,2856
2017,2,4,Finland,Kaggle Hat,KaggleRama,5020
2017,2,4,Finland,Kaggle Mug,KaggleMart,1516
2017,2,4,Finland,Kaggle Mug,KaggleRama,2584
2017,2,4,Finland,Kaggle Sticker,KaggleMart,688
2017,2,4,Finland,Kaggle Sticker,KaggleRama,1252
2017,2,4,Norway,Kaggle Hat,KaggleMart,4818
2017,2,4,Norway,Kaggle Hat,KaggleRama,8294
2017,2,4,Norway,Kaggle Mug,KaggleMart,2455
2017,2,4,Norway,Kaggle Mug,KaggleRama,4312
2017,2,4,Norway,Kaggle Sticker,KaggleMart,1112
2017,2,4,Norway,Kaggle Sticker,KaggleRama,1967
2017,2,4,Sweden,Kaggle Hat,KaggleMart,3347
2017,2,4,Sweden,Kaggle Hat,KaggleRama,5829
2017,2,4,Sweden,Kaggle Mug,KaggleMart,1722
2017,2,4,Sweden,Kaggle Mug,KaggleRama,2950
2017,2,4,Sweden,Kaggle Sticker,KaggleMart,807
2017,2,4,Sweden,Kaggle Sticker,KaggleRama,1378
2017,3,1,Finland,Kaggle Hat,KaggleMart,2844
2017,3,1,Finland,Kaggle Hat,KaggleRama,5160
2017,3,1,Finland,Kaggle Mug,KaggleMart,1472
2017,3,1,Finland,Kaggle Mug,KaggleRama,2651
2017,3,1,Finland,Kaggle Sticker,KaggleMart,689
2017,3,1,Finland,Kaggle Sticker,KaggleRama,1248
2017,3,1,Norway,Kaggle Hat,KaggleMart,4608
2017,3,1,Norway,Kaggle Hat,KaggleRama,8281
2017,3,1,Norway,Kaggle Mug,KaggleMart,2394
2017,3,1,Norway,Kaggle Mug,KaggleRama,4223
2017,3,1,Norway,Kaggle Sticker,KaggleMart,1140
2017,3,1,Norway,Kaggle Sticker,KaggleRama,1951
2017,3,1,Sweden,Kaggle Hat,KaggleMart,3423
2017,3,1,Sweden,Kaggle Hat,KaggleRama,5936
2017,3,1,Sweden,Kaggle Mug,KaggleMart,1715
2017,3,1,Sweden,Kaggle Mug,KaggleRama,2978
2017,3,1,Sweden,Kaggle Sticker,KaggleMart,821
2017,3,1,Sweden,Kaggle Sticker,KaggleRama,1402
2017,3,2,Finland,Kaggle Hat,KaggleMart,2963
2017,3,2,Finland,Kaggle Hat,KaggleRama,5075
2017,3,2,Finland,Kaggle Mug,KaggleMart,1424
2017,3,2,Finland,Kaggle Mug,KaggleRama,2517
2017,3,2,Finland,Kaggle Sticker,KaggleMart,688
2017,3,2,Finland,Kaggle Sticker,KaggleRama,1206
2017,3,2,Norway,Kaggle Hat,KaggleMart,4829
2017,3,2,Norway,Kaggle Hat,KaggleRama,8523
2017,3,2,Norway,Kaggle Mug,KaggleMart,2396
2017,3,2,Norway,Kaggle Mug,KaggleRama,4233
2017,3,2,Norway,Kaggle Sticker,KaggleMart,1117
2017,3,2,Norway,Kaggle Sticker,KaggleRama,1971
2017,3,2,Sweden,Kaggle Hat,KaggleMart,3468
2017,3,2,Sweden,Kaggle Hat,KaggleRama,5865
2017,3,2,Sweden,Kaggle Mug,KaggleMart,1709
2017,3,2,Sweden,Kaggle Mug,KaggleRama,2905
2017,3,2,Sweden,Kaggle Sticker,KaggleMart,813
2017,3,2,Sweden,Kaggle Sticker,KaggleRama,1392
2017,3,3,Finland,Kaggle Hat,KaggleMart,3072
2017,3,3,Finland,Kaggle Hat,KaggleRama,5209
2017,3,3,Finland,Kaggle Mug,KaggleMart,1401
2017,3,3,Finland,Kaggle Mug,KaggleRama,2466
2017,3,3,Finland,Kaggle Sticker,KaggleMart,705
2017,3,3,Finland,Kaggle Sticker,KaggleRama,1194
2017,3,3,Norway,Kaggle Hat,KaggleMart,4789
2017,3,3,Norway,Kaggle Hat,KaggleRama,8362
2017,3,3,Norway,Kaggle Mug,KaggleMart,2211
2017,3,3,Norway,Kaggle Mug,KaggleRama,4007
2017,3,3,Norway,Kaggle Sticker,KaggleMart,1137
2017,3,3,Norway,Kaggle Sticker,KaggleRama,1981
2017,3,3,Sweden,Kaggle Hat,KaggleMart,3381
2017,3,3,Sweden,Kaggle Hat,KaggleRama,5874
2017,3,3,Sweden,Kaggle Mug,KaggleMart,1640
2017,3,3,Sweden,Kaggle Mug,KaggleRama,2835
2017,3,3,Sweden,Kaggle Sticker,KaggleMart,792
2017,3,3,Sweden,Kaggle Sticker,KaggleRama,1420
2017,3,4,Finland,Kaggle Hat,KaggleMart,3059
2017,3,4,Finland,Kaggle Hat,KaggleRama,4969
2017,3,4,Finland,Kaggle Mug,KaggleMart,1445
2017,3,4,Finland,Kaggle Mug,KaggleRama,2472
2017,3,4,Finland,Kaggle Sticker,KaggleMart,681
2017,3,4,Finland,Kaggle Sticker,KaggleRama,1243
2017,3,4,Norway,Kaggle Hat,KaggleMart,4772
2017,3,4,Norway,Kaggle Hat,KaggleRama,8404
2017,3,4,Norway,Kaggle Mug,KaggleMart,2209
2017,3,4,Norway,Kaggle Mug,KaggleRama,3957
2017,3,4,Norway,Kaggle Sticker,KaggleMart,1111
2017,3,4,Norway,Kaggle Sticker,KaggleRama,2025
2017,3,4,Sweden,Kaggle Hat,KaggleMart,3456
2017,3,4,Sweden,Kaggle Hat,KaggleRama,6163
2017,3,4,Sweden,Kaggle Mug,KaggleMart,1608
2017,3,4,Sweden,Kaggle Mug,KaggleRama,2822
2017,3,4,Sweden,Kaggle Sticker,KaggleMart,786
2017,3,4,Sweden,Kaggle Sticker,KaggleRama,1442
2017,3,5,Finland,Kaggle Hat,KaggleMart,1173
2017,3,5,Finland,Kaggle Hat,KaggleRama,2121
2017,3,5,Finland,Kaggle Mug,KaggleMart,564
2017,3,5,Finland,Kaggle Mug,KaggleRama,987
2017,3,5,Finland,Kaggle Sticker,KaggleMart,278
2017,3,5,Finland,Kaggle Sticker,KaggleRama,488
2017,3,5,Norway,Kaggle Hat,KaggleMart,1969
2017,3,5,Norway,Kaggle Hat,KaggleRama,3342
2017,3,5,Norway,Kaggle Mug,KaggleMart,898
2017,3,5,Norway,Kaggle Mug,KaggleRama,1584
2017,3,5,Norway,Kaggle Sticker,KaggleMart,457
2017,3,5,Norway,Kaggle Sticker,KaggleRama,794
2017,3,5,Sweden,Kaggle Hat,KaggleMart,1350
2017,3,5,Sweden,Kaggle Hat,KaggleRama,2375
2017,3,5,Sweden,Kaggle Mug,KaggleMart,635
2017,3,5,Sweden,Kaggle Mug,KaggleRama,1129
2017,3,5,Sweden,Kaggle Sticker,KaggleMart,314
2017,3,5,Sweden,Kaggle Sticker,KaggleRama,571
2017,4,1,Finland,Kaggle Hat,KaggleMart,2996
2017,4,1,Finland,Kaggle Hat,KaggleRama,5018
2017,4,1,Finland,Kaggle Mug,KaggleMart,1384
2017,4,1,Finland,Kaggle Mug,KaggleRama,2442
2017,4,1,Finland,Kaggle Sticker,KaggleMart,719
2017,4,1,Finland,Kaggle Sticker,KaggleRama,1202
2017,4,1,Norway,Kaggle Hat,KaggleMart,4978
2017,4,1,Norway,Kaggle Hat,KaggleRama,8665
2017,4,1,Norway,Kaggle Mug,KaggleMart,2205
2017,4,1,Norway,Kaggle Mug,KaggleRama,4061
2017,4,1,Norway,Kaggle Sticker,KaggleMart,1144
2017,4,1,Norway,Kaggle Sticker,KaggleRama,1994
2017,4,1,Sweden,Kaggle Hat,KaggleMart,3443
2017,4,1,Sweden,Kaggle Hat,KaggleRama,5961
2017,4,1,Sweden,Kaggle Mug,KaggleMart,1643
2017,4,1,Sweden,Kaggle Mug,KaggleRama,2744
2017,4,1,Sweden,Kaggle Sticker,KaggleMart,808
2017,4,1,Sweden,Kaggle Sticker,KaggleRama,1434
2017,4,2,Finland,Kaggle Hat,KaggleMart,2952
2017,4,2,Finland,Kaggle Hat,KaggleRama,5308
2017,4,2,Finland,Kaggle Mug,KaggleMart,1358
2017,4,2,Finland,Kaggle Mug,KaggleRama,2375
2017,4,2,Finland,Kaggle Sticker,KaggleMart,680
2017,4,2,Finland,Kaggle Sticker,KaggleRama,1226
2017,4,2,Norway,Kaggle Hat,KaggleMart,4942
2017,4,2,Norway,Kaggle Hat,KaggleRama,8384
2017,4,2,Norway,Kaggle Mug,KaggleMart,2286
2017,4,2,Norway,Kaggle Mug,KaggleRama,3880
2017,4,2,Norway,Kaggle Sticker,KaggleMart,1149
2017,4,2,Norway,Kaggle Sticker,KaggleRama,1931
2017,4,2,Sweden,Kaggle Hat,KaggleMart,3463
2017,4,2,Sweden,Kaggle Hat,KaggleRama,5826
2017,4,2,Sweden,Kaggle Mug,KaggleMart,1588
2017,4,2,Sweden,Kaggle Mug,KaggleRama,2718
2017,4,2,Sweden,Kaggle Sticker,KaggleMart,809
2017,4,2,Sweden,Kaggle Sticker,KaggleRama,1435
2017,4,3,Finland,Kaggle Hat,KaggleMart,3681
2017,4,3,Finland,Kaggle Hat,KaggleRama,6271
2017,4,3,Finland,Kaggle Mug,KaggleMart,1588
2017,4,3,Finland,Kaggle Mug,KaggleRama,2911
2017,4,3,Finland,Kaggle Sticker,KaggleMart,861
2017,4,3,Finland,Kaggle Sticker,KaggleRama,1495
2017,4,3,Norway,Kaggle Hat,KaggleMart,6618
2017,4,3,Norway,Kaggle Hat,KaggleRama,11135
2017,4,3,Norway,Kaggle Mug,KaggleMart,2908
2017,4,3,Norway,Kaggle Mug,KaggleRama,4971
2017,4,3,Norway,Kaggle Sticker,KaggleMart,1515
2017,4,3,Norway,Kaggle Sticker,KaggleRama,2769
2017,4,3,Sweden,Kaggle Hat,KaggleMart,4351
2017,4,3,Sweden,Kaggle Hat,KaggleRama,7422
2017,4,3,Sweden,Kaggle Mug,KaggleMart,1869
2017,4,3,Sweden,Kaggle Mug,KaggleRama,3291
2017,4,3,Sweden,Kaggle Sticker,KaggleMart,978
2017,4,3,Sweden,Kaggle Sticker,KaggleRama,1774
2017,4,4,Finland,Kaggle Hat,KaggleMart,3427
2017,4,4,Finland,Kaggle Hat,KaggleRama,5733
2017,4,4,Finland,Kaggle Mug,KaggleMart,1435
2017,4,4,Finland,Kaggle Mug,KaggleRama,2544
2017,4,4,Finland,Kaggle Sticker,KaggleMart,765
2017,4,4,Finland,Kaggle Sticker,KaggleRama,1387
2017,4,4,Norway,Kaggle Hat,KaggleMart,5304
2017,4,4,Norway,Kaggle Hat,KaggleRama,9519
2017,4,4,Norway,Kaggle Mug,KaggleMart,2370
2017,4,4,Norway,Kaggle Mug,KaggleRama,4046
2017,4,4,Norway,Kaggle Sticker,KaggleMart,1273
2017,4,4,Norway,Kaggle Sticker,KaggleRama,2141
2017,4,4,Sweden,Kaggle Hat,KaggleMart,3778
2017,4,4,Sweden,Kaggle Hat,KaggleRama,6711
2017,4,4,Sweden,Kaggle Mug,KaggleMart,1661
2017,4,4,Sweden,Kaggle Mug,KaggleRama,2872
2017,4,4,Sweden,Kaggle Sticker,KaggleMart,898
2017,4,4,Sweden,Kaggle Sticker,KaggleRama,1567
2017,4,5,Finland,Kaggle Hat,KaggleMart,951
2017,4,5,Finland,Kaggle Hat,KaggleRama,1656
2017,4,5,Finland,Kaggle Mug,KaggleMart,429
2017,4,5,Finland,Kaggle Mug,KaggleRama,744
2017,4,5,Finland,Kaggle Sticker,KaggleMart,240
2017,4,5,Finland,Kaggle Sticker,KaggleRama,409
2017,4,5,Norway,Kaggle Hat,KaggleMart,1561
2017,4,5,Norway,Kaggle Hat,KaggleRama,2793
2017,4,5,Norway,Kaggle Mug,KaggleMart,698
2017,4,5,Norway,Kaggle Mug,KaggleRama,1205
2017,4,5,Norway,Kaggle Sticker,KaggleMart,373
2017,4,5,Norway,Kaggle Sticker,KaggleRama,647
2017,4,5,Sweden,Kaggle Hat,KaggleMart,1151
2017,4,5,Sweden,Kaggle Hat,KaggleRama,2008
2017,4,5,Sweden,Kaggle Mug,KaggleMart,530
2017,4,5,Sweden,Kaggle Mug,KaggleRama,839
2017,4,5,Sweden,Kaggle Sticker,KaggleMart,271
2017,4,5,Sweden,Kaggle Sticker,KaggleRama,495
2017,5,1,Finland,Kaggle Hat,KaggleMart,3125
2017,5,1,Finland,Kaggle Hat,KaggleRama,5541
2017,5,1,Finland,Kaggle Mug,KaggleMart,1410
2017,5,1,Finland,Kaggle Mug,KaggleRama,2449
2017,5,1,Finland,Kaggle Sticker,KaggleMart,794
2017,5,1,Finland,Kaggle Sticker,KaggleRama,1369
2017,5,1,Norway,Kaggle Hat,KaggleMart,5191
2017,5,1,Norway,Kaggle Hat,KaggleRama,9245
2017,5,1,Norway,Kaggle Mug,KaggleMart,2267
2017,5,1,Norway,Kaggle Mug,KaggleRama,3979
2017,5,1,Norway,Kaggle Sticker,KaggleMart,1240
2017,5,1,Norway,Kaggle Sticker,KaggleRama,2248
2017,5,1,Sweden,Kaggle Hat,KaggleMart,3563
2017,5,1,Sweden,Kaggle Hat,KaggleRama,6715
2017,5,1,Sweden,Kaggle Mug,KaggleMart,1626
2017,5,1,Sweden,Kaggle Mug,KaggleRama,2865
2017,5,1,Sweden,Kaggle Sticker,KaggleMart,900
2017,5,1,Sweden,Kaggle Sticker,KaggleRama,1522
2017,5,2,Finland,Kaggle Hat,KaggleMart,2827
2017,5,2,Finland,Kaggle Hat,KaggleRama,4979
2017,5,2,Finland,Kaggle Mug,KaggleMart,1291
2017,5,2,Finland,Kaggle Mug,KaggleRama,2172
2017,5,2,Finland,Kaggle Sticker,KaggleMart,732
2017,5,2,Finland,Kaggle Sticker,KaggleRama,1266
2017,5,2,Norway,Kaggle Hat,KaggleMart,4882
2017,5,2,Norway,Kaggle Hat,KaggleRama,8348
2017,5,2,Norway,Kaggle Mug,KaggleMart,2103
2017,5,2,Norway,Kaggle Mug,KaggleRama,3593
2017,5,2,Norway,Kaggle Sticker,KaggleMart,1183
2017,5,2,Norway,Kaggle Sticker,KaggleRama,2035
2017,5,2,Sweden,Kaggle Hat,KaggleMart,3373
2017,5,2,Sweden,Kaggle Hat,KaggleRama,5831
2017,5,2,Sweden,Kaggle Mug,KaggleMart,1483
2017,5,2,Sweden,Kaggle Mug,KaggleRama,2665
2017,5,2,Sweden,Kaggle Sticker,KaggleMart,816
2017,5,2,Sweden,Kaggle Sticker,KaggleRama,1406
2017,5,3,Finland,Kaggle Hat,KaggleMart,2809
2017,5,3,Finland,Kaggle Hat,KaggleRama,5073
2017,5,3,Finland,Kaggle Mug,KaggleMart,1268
2017,5,3,Finland,Kaggle Mug,KaggleRama,2119
2017,5,3,Finland,Kaggle Sticker,KaggleMart,725
2017,5,3,Finland,Kaggle Sticker,KaggleRama,1222
2017,5,3,Norway,Kaggle Hat,KaggleMart,4864
2017,5,3,Norway,Kaggle Hat,KaggleRama,8361
2017,5,3,Norway,Kaggle Mug,KaggleMart,2136
2017,5,3,Norway,Kaggle Mug,KaggleRama,3796
2017,5,3,Norway,Kaggle Sticker,KaggleMart,1218
2017,5,3,Norway,Kaggle Sticker,KaggleRama,2174
2017,5,3,Sweden,Kaggle Hat,KaggleMart,3304
2017,5,3,Sweden,Kaggle Hat,KaggleRama,5648
2017,5,3,Sweden,Kaggle Mug,KaggleMart,1421
2017,5,3,Sweden,Kaggle Mug,KaggleRama,2470
2017,5,3,Sweden,Kaggle Sticker,KaggleMart,808
2017,5,3,Sweden,Kaggle Sticker,KaggleRama,1404
2017,5,4,Finland,Kaggle Hat,KaggleMart,2831
2017,5,4,Finland,Kaggle Hat,KaggleRama,4948
2017,5,4,Finland,Kaggle Mug,KaggleMart,1281
2017,5,4,Finland,Kaggle Mug,KaggleRama,2218
2017,5,4,Finland,Kaggle Sticker,KaggleMart,729
2017,5,4,Finland,Kaggle Sticker,KaggleRama,1278
2017,5,4,Norway,Kaggle Hat,KaggleMart,5025
2017,5,4,Norway,Kaggle Hat,KaggleRama,8642
2017,5,4,Norway,Kaggle Mug,KaggleMart,2146
2017,5,4,Norway,Kaggle Mug,KaggleRama,3743
2017,5,4,Norway,Kaggle Sticker,KaggleMart,1274
2017,5,4,Norway,Kaggle Sticker,KaggleRama,2245
2017,5,4,Sweden,Kaggle Hat,KaggleMart,3353
2017,5,4,Sweden,Kaggle Hat,KaggleRama,5855
2017,5,4,Sweden,Kaggle Mug,KaggleMart,1469
2017,5,4,Sweden,Kaggle Mug,KaggleRama,2471
2017,5,4,Sweden,Kaggle Sticker,KaggleMart,837
2017,5,4,Sweden,Kaggle Sticker,KaggleRama,1438
2017,5,5,Finland,Kaggle Hat,KaggleMart,1229
2017,5,5,Finland,Kaggle Hat,KaggleRama,2167
2017,5,5,Finland,Kaggle Mug,KaggleMart,547
2017,5,5,Finland,Kaggle Mug,KaggleRama,952
2017,5,5,Finland,Kaggle Sticker,KaggleMart,326
2017,5,5,Finland,Kaggle Sticker,KaggleRama,506
2017,5,5,Norway,Kaggle Hat,KaggleMart,2020
2017,5,5,Norway,Kaggle Hat,KaggleRama,3452
2017,5,5,Norway,Kaggle Mug,KaggleMart,899
2017,5,5,Norway,Kaggle Mug,KaggleRama,1543
2017,5,5,Norway,Kaggle Sticker,KaggleMart,518
2017,5,5,Norway,Kaggle Sticker,KaggleRama,888
2017,5,5,Sweden,Kaggle Hat,KaggleMart,1440
2017,5,5,Sweden,Kaggle Hat,KaggleRama,2603
2017,5,5,Sweden,Kaggle Mug,KaggleMart,645
2017,5,5,Sweden,Kaggle Mug,KaggleRama,1170
2017,5,5,Sweden,Kaggle Sticker,KaggleMart,372
2017,5,5,Sweden,Kaggle Sticker,KaggleRama,646
2017,6,1,Finland,Kaggle Hat,KaggleMart,2765
2017,6,1,Finland,Kaggle Hat,KaggleRama,4958
2017,6,1,Finland,Kaggle Mug,KaggleMart,1288
2017,6,1,Finland,Kaggle Mug,KaggleRama,2172
2017,6,1,Finland,Kaggle Sticker,KaggleMart,753
2017,6,1,Finland,Kaggle Sticker,KaggleRama,1304
2017,6,1,Norway,Kaggle Hat,KaggleMart,4622
2017,6,1,Norway,Kaggle Hat,KaggleRama,7942
2017,6,1,Norway,Kaggle Mug,KaggleMart,2040
2017,6,1,Norway,Kaggle Mug,KaggleRama,3640
2017,6,1,Norway,Kaggle Sticker,KaggleMart,1211
2017,6,1,Norway,Kaggle Sticker,KaggleRama,2189
2017,6,1,Sweden,Kaggle Hat,KaggleMart,3437
2017,6,1,Sweden,Kaggle Hat,KaggleRama,5772
2017,6,1,Sweden,Kaggle Mug,KaggleMart,1440
2017,6,1,Sweden,Kaggle Mug,KaggleRama,2606
2017,6,1,Sweden,Kaggle Sticker,KaggleMart,857
2017,6,1,Sweden,Kaggle Sticker,KaggleRama,1486
2017,6,2,Finland,Kaggle Hat,KaggleMart,2877
2017,6,2,Finland,Kaggle Hat,KaggleRama,4844
2017,6,2,Finland,Kaggle Mug,KaggleMart,1321
2017,6,2,Finland,Kaggle Mug,KaggleRama,2235
2017,6,2,Finland,Kaggle Sticker,KaggleMart,735
2017,6,2,Finland,Kaggle Sticker,KaggleRama,1366
2017,6,2,Norway,Kaggle Hat,KaggleMart,5108
2017,6,2,Norway,Kaggle Hat,KaggleRama,8597
2017,6,2,Norway,Kaggle Mug,KaggleMart,2237
2017,6,2,Norway,Kaggle Mug,KaggleRama,3886
2017,6,2,Norway,Kaggle Sticker,KaggleMart,1371
2017,6,2,Norway,Kaggle Sticker,KaggleRama,2356
2017,6,2,Sweden,Kaggle Hat,KaggleMart,3727
2017,6,2,Sweden,Kaggle Hat,KaggleRama,6661
2017,6,2,Sweden,Kaggle Mug,KaggleMart,1623
2017,6,2,Sweden,Kaggle Mug,KaggleRama,2842
2017,6,2,Sweden,Kaggle Sticker,KaggleMart,953
2017,6,2,Sweden,Kaggle Sticker,KaggleRama,1681
2017,6,3,Finland,Kaggle Hat,KaggleMart,2554
2017,6,3,Finland,Kaggle Hat,KaggleRama,4412
